reason_id,event_id,source_row_id,reason_index,reason_raw,event_level,rejected_at,corrected_at,gap_days,Region,Nom Operateur Court,reason_clean,reason_model,reason_word_count,is_valid_reason,cluster_id,stable_theme,theme_assignment_method,needs_review,rejected_month
3447,849,758,1,"revoir le nom du Déclarant N°5 dans la fiche démographique c'est mentionné Gue Doua Sylver alors que la personne auditionné repond au nom de Gue Doua Marcel; revoir l'orientation géographique des voisins sur le PVCL,mentionner le nom du voisin à l'Est",N1,2026-05-21 16:08:00,2026-06-26 18:56:00,36.083333333333336,TONKPI,CAB. TOPO BENHIBA,revoir le nom du declarant n 5 dans la fiche demographique c'est mentionne gue doua sylver alors que la personne auditionne repond au nom de gue doua marcel revoir l'orientation geographique des voisins sur le pvcl mentionner le nom du voisin a l'est,revoir nom declarant fiche demographique c'est mentionne gue doua sylver alors personne auditionne repond nom gue doua marcel revoir l'orientation geographique voisins pvcl mentionner nom voisin l'est,27,True,6,pvcl_constat_limites,rule,False,2026-05
3448,850,759,1,absence de la signature de l'ayant droit Ble Mariam et Tokpa Albert voisin limitrophe sur le PV de constat de limites; la déclaration du déclarant N°2 : Bleu Batin et du déclarant N°4 Guy Saho sont incohérente a celle du gestionnaire ils affirment que la parcelle appartient à la famille de Monsieur SAHI DOH HONORÉ qui n'est pas le gestionnaire et qui ne figure pas sur la liste des détenteurs de droit coutumier collectifs,N1,2026-05-21 17:52:00,2026-06-30 11:58:00,39.75,TONKPI,CAB. TOPO BENHIBA,absence de la signature de l'ayant droit ble mariam et tokpa albert voisin limitrophe sur le pv de constat de limites la declaration du declarant n 2 bleu batin et du declarant n 4 guy saho sont incoherente a celle du gestionnaire ils affirment que la parcelle appartient a la famille de monsieur sahi doh honore qui n'est pas le gestionnaire et qui ne figure pas sur la liste des detenteurs de droit coutumier collectifs,absence signature l'ayant droit ble mariam tokpa albert voisin limitrophe pv constat limites declaration declarant bleu batin declarant guy saho incoherente celle gestionnaire ils affirment parcelle appartient famille monsieur sahi doh honore n'est pas gestionnaire ne figure pas liste detenteurs droit coutumier collectifs,43,True,6,pvcl_constat_limites,rule,False,2026-05
3449,851,760,1,Absence de signature de la moitié plus un des ayants droits,N1,2026-05-21 21:19:00,2026-06-11 10:38:00,20.541666666666668,TONKPI,CAB. TOPO BENHIBA,signature_absente de la moitie plus un des ayants droits,signature_absente moitie ayants droits,4,True,11,signature_absente_ou_incomplete,rule,False,2026-05
3450,851,760,2,Le demandeur estime qu'il est le seul détenteur de droit coutumier,N1,2026-05-21 21:19:00,2026-06-11 10:38:00,20.541666666666668,TONKPI,CAB. TOPO BENHIBA,le demandeur estime qu'il est le seul detenteur de droit coutumier,demandeur estime qu'il seul detenteur droit coutumier,7,True,0,audition_enquete_historique,rule,False,2026-05
3451,852,760,1,"Le demandeur estime qu'il est le seul à exercer ces droits, alors qu'il s'agit d'un CFC",N1,2026-06-12 06:42:00,2026-06-12 08:37:00,0.041666666666666664,TONKPI,CAB. TOPO BENHIBA,le demandeur estime qu'il est le seul a exercer ces droits alors qu'il s'agit d'un cfc,demandeur estime qu'il seul exercer droits alors qu'il s'agit d'un cfc,11,True,0,audition_enquete_historique,rule,False,2026-06
3452,853,761,1,"""Absence de signature de la moitié plus un des ayants droits",N1,2026-05-21 21:25:00,2026-06-11 12:08:00,20.583333333333332,TONKPI,CAB. TOPO BENHIBA,signature_absente de la moitie plus un des ayants droits,signature_absente moitie ayants droits,4,True,11,signature_absente_ou_incomplete,rule,False,2026-05
3453,853,761,2,"Le demandeur estime qu'il est le seul détenteur de droit coutumier;""",N1,2026-05-21 21:25:00,2026-06-11 12:08:00,20.583333333333332,TONKPI,CAB. TOPO BENHIBA,le demandeur estime qu'il est le seul detenteur de droit coutumier,demandeur estime qu'il seul detenteur droit coutumier,7,True,0,audition_enquete_historique,rule,False,2026-05
3454,854,762,1,Absence de signature de la moitié plus un des ayants droits,N1,2026-05-22 01:18:00,2026-06-11 10:55:00,20.375,TONKPI,CAB. TOPO BENHIBA,signature_absente de la moitie plus un des ayants droits,signature_absente moitie ayants droits,4,True,11,signature_absente_ou_incomplete,rule,False,2026-05
3455,855,763,1,"les déclarants affirment que la parcelle appartient a famille GOUALO Faly alors que sur la demande le nom de la famille qui y figure est famille DION, revoir le nom de la famille sur la demande; revoir l'orientation géographique des voisins sur la parcelle, mentionner le nom du voisin au Sud sur le PVCL",N1,2026-05-22 10:03:00,2026-06-26 18:57:00,35.333333333333336,TONKPI,CAB. TOPO BENHIBA,les declarants affirment que la parcelle appartient a famille goualo faly alors que sur la demande le nom de la famille qui y figure est famille dion revoir le nom de la famille sur la demande revoir l'orientation geographique des voisins sur la parcelle mentionner le nom du voisin au sud sur le pvcl,declarants affirment parcelle appartient famille goualo faly alors demande nom famille figure famille dion revoir nom famille demande revoir l'orientation geographique voisins parcelle mentionner nom voisin sud pvcl,28,True,6,pvcl_constat_limites,rule,False,2026-05
3456,856,764,1,"erreur sur le numéro de la CNI sur la demande du CF; Bleu Gueu Pascal l'Ayant Droit n'a pas signé la liste des membres d'équipe d'enquête; les déclarants affirment que la parcelle appartient a famille yozreu, alors que sur la demande le nom de la famille qui y figure est famille BLEU",N1,2026-05-22 12:00:00,2026-06-29 16:42:00,38.166666666666664,TONKPI,CAB. TOPO BENHIBA,erreur sur le numero de la cni sur la demande du cf bleu gueu pascal l'ayant droit n'a signature_non_signee la liste des membres d'equipe d'enquete les declarants affirment que la parcelle appartient a famille yozreu alors que sur la demande le nom de la famille qui y figure est famille bleu,erreur numero cni demande cf bleu gueu pascal l'ayant droit n'a signature_non_signee liste membres d'equipe d'enquete declarants affirment parcelle appartient famille yozreu alors demande nom famille figure famille bleu,29,True,6,signature_absente_ou_incomplete,rule,False,2026-05
3457,857,765,1,Cherif Gondo Voisin limitrophe et Kale Joli Ayant Droit n'ont pas signé la liste de présence des membres de l'équipe d'enquête; revoir la partie du référent qualifié il affirme que l'héritage a fais l'objet de partage et que le demandeur est le seul héritier de la parcelle alors que la demande est collective; revoir la déclaration du Déclarant N°2 Tia Gueu Nicodème il affirme que la parcelle objet de la demande se trouve dans le village de zerégouin alors que le dossier est traité a Biélé,N1,2026-05-22 15:08:00,2026-06-12 15:33:00,21.0,TONKPI,CAB. TOPO BENHIBA,cherif gondo voisin limitrophe et kale joli ayant droit n'ont signature_non_signee la liste de presence des membres de l'equipe d'enquete revoir la partie du referent qualifie il affirme que l'heritage a fais l'objet de partage et que le demandeur est le seul heritier de la parcelle alors que la demande est collective revoir la declaration du declarant n 2 tia gueu nicodeme il affirme que la parcelle objet de la demande se trouve dans le village de zeregouin alors que le dossier est traite a biele,cherif gondo voisin limitrophe kale joli ayant droit n'ont signature_non_signee liste presence membres l'equipe d'enquete revoir partie referent qualifie il affirme l'heritage fais l'objet partage demandeur seul heritier parcelle alors demande collective revoir declaration declarant tia gueu nicodeme il affirme parcelle objet demande se trouve village zeregouin alors traite biele,50,True,6,signature_absente_ou_incomplete,rule,False,2026-05
3458,858,765,1,Absence de signatures requises,N1,2026-06-16 16:52:00,2026-06-30 11:36:00,13.75,TONKPI,CAB. TOPO BENHIBA,absence de signatures requises,absence signatures requises,3,True,1,autre_a_revoir,manual_review,True,2026-06
3459,858,765,2,Absence d'information sur les occupants ou non de la parcelle,N1,2026-06-16 16:52:00,2026-06-30 11:36:00,13.75,TONKPI,CAB. TOPO BENHIBA,absence d'information sur les occupants ou non de la parcelle,absence d'information occupants non parcelle,5,True,2,shapefile_geometrie_superficie,rule,False,2026-06
3460,858,765,3,PVRDC : revoir les réponses aux questions du référent,N1,2026-06-16 16:52:00,2026-06-30 11:36:00,13.75,TONKPI,CAB. TOPO BENHIBA,pvrdc revoir les reponses aux questions du referent,pvrdc revoir reponses questions referent,5,True,2,audition_enquete_historique,rule,False,2026-06
3461,858,765,4,Incohérence des déclarants concernant les occupants,N1,2026-06-16 16:52:00,2026-06-30 11:36:00,13.75,TONKPI,CAB. TOPO BENHIBA,incoherence des declarants concernant les occupants,incoherence declarants concernant occupants,4,True,0,autre_a_revoir,manual_review,True,2026-06
3462,858,765,5,les signatures des déclarants 3 et 4 n'apparaissent pas,N1,2026-06-16 16:52:00,2026-06-30 11:36:00,13.75,TONKPI,CAB. TOPO BENHIBA,les signatures des declarants 3 et 4 n'apparaissent pas,signatures declarants n'apparaissent pas,4,True,6,autre_a_revoir,manual_review,True,2026-06
3463,859,766,1,erreur sur la date d'établissement de la CNI du demandeur sur la demande,N1,2026-05-22 15:47:00,2026-06-29 16:04:00,38.0,TONKPI,CAB. TOPO BENHIBA,erreur sur la date d'etablissement de la cni du demandeur sur la demande,erreur date d'etablissement cni demandeur demande,6,True,5,pieces_documents_scan,rule,False,2026-05
3464,860,767,1,"""Absence de signature d'au moins la moitié plus un des membres du groupement ou de l'entité""",N1,2026-05-22 16:43:00,2026-06-23 15:06:00,31.916666666666668,TONKPI,CAB. TOPO BENHIBA,signature_absente d'au moins la moitie plus un des membres du groupement ou de l'entite,signature_absente d'au moitie membres groupement l'entite,6,True,11,signature_absente_ou_incomplete,rule,False,2026-05
3465,861,768,1,Absence de signatures requises,N1,2026-06-22 10:16:00,2026-07-04 22:21:00,12.5,TONKPI,CAB. TOPO BENHIBA,absence de signatures requises,absence signatures requises,3,True,1,autre_a_revoir,manual_review,True,2026-06
3466,861,768,2,Absence de date et de signature du déclarant,N1,2026-06-22 10:16:00,2026-07-04 22:21:00,12.5,TONKPI,CAB. TOPO BENHIBA,absence de date et de signature du declarant,absence date signature declarant,4,True,0,autre_a_revoir,manual_review,True,2026-06
3467,861,768,3,AUDITIONNER UN MEMBRE DE LA FAMILLE DU DEFUNT PERE,N1,2026-06-22 10:16:00,2026-07-04 22:21:00,12.5,TONKPI,CAB. TOPO BENHIBA,auditionner un membre de la famille du defunt pere,auditionner membre famille defunt pere,5,True,7,voisinage_limitrophes,rule,False,2026-06
3468,861,768,4,REPETITION DES NOMS DES.VOISINS SUR LA LISTE DE PRESENCE DU PVCL,N1,2026-06-22 10:16:00,2026-07-04 22:21:00,12.5,TONKPI,CAB. TOPO BENHIBA,repetition des noms des voisins sur la liste de presence du pvcl,repetition noms voisins liste presence pvcl,6,True,6,pvcl_constat_limites,rule,False,2026-06
3469,862,769,1,"Erreur sur les informations concernant l'identification du demandeur ou du gestionnaire (nom, âge, lieu de naissance, nationalité…)",N1,2026-06-22 10:28:00,2026-07-05 03:04:00,12.666666666666666,TONKPI,CAB. TOPO BENHIBA,erreur sur les informations concernant l'identification du demandeur ou du gestionnaire nom age lieu de naissance nationalite,erreur informations concernant l'identification demandeur gestionnaire nom age lieu naissance nationalite,11,True,2,audition_enquete_historique,rule,False,2026-06
3470,862,769,2,Absence de signatures requises,N1,2026-06-22 10:28:00,2026-07-05 03:04:00,12.666666666666666,TONKPI,CAB. TOPO BENHIBA,absence de signatures requises,absence signatures requises,3,True,1,autre_a_revoir,manual_review,True,2026-06
3471,862,769,3,Absence audition d'au moins un référent qualifié (parents du demandeur) cas d'héritage,N1,2026-06-22 10:28:00,2026-07-05 03:04:00,12.666666666666666,TONKPI,CAB. TOPO BENHIBA,absence audition d'au moins un referent qualifie parents du demandeur cas d'heritage,absence audition d'au referent qualifie parents demandeur cas d'heritage,9,True,3,audition_enquete_historique,rule,False,2026-06
3472,864,771,1,"Erreur sur les informations concernant l'identification du demandeur ou du gestionnaire (nom, âge, lieu de naissance, nationalité…)",N1,2026-05-23 11:45:00,2026-06-29 13:38:00,37.041666666666664,TONKPI,CAB. TOPO BENHIBA,erreur sur les informations concernant l'identification du demandeur ou du gestionnaire nom age lieu de naissance nationalite,erreur informations concernant l'identification demandeur gestionnaire nom age lieu naissance nationalite,11,True,2,audition_enquete_historique,rule,False,2026-05
3473,864,771,2,"Absence signature d'un voisin ou son représentant sur le PVCL, avec absence du formulaire de carence de participation du voisin limitrophe concerné",N1,2026-05-23 11:45:00,2026-06-29 13:38:00,37.041666666666664,TONKPI,CAB. TOPO BENHIBA,absence signature d'un voisin ou son representant sur le pvcl avec absence du formulaire de carence de participation du voisin limitrophe concerne,absence signature d'un voisin representant pvcl absence formulaire carence participation voisin limitrophe concerne,13,True,6,pvcl_constat_limites,rule,False,2026-05
3474,864,771,3,"erreur sur la date d'établissement de la CNI du demandeur sur la demande; revoir l'orientation géographique des voisins sur le PVCL mentionner le nom du voisin à l'ouest sur le PVCL;, GOHA BAH est matérialisé à l'Ouest comme voisin sur le plan mais absent sur la liste de présence du PV de constat de limites",N1,2026-05-23 11:45:00,2026-06-29 13:38:00,37.041666666666664,TONKPI,CAB. TOPO BENHIBA,erreur sur la date d'etablissement de la cni du demandeur sur la demande revoir l'orientation geographique des voisins sur le pvcl mentionner le nom du voisin a l'ouest sur le pvcl goha bah est materialise a l'ouest comme voisin sur le plan mais absent sur la liste de presence du pv de constat de limites,erreur date d'etablissement cni demandeur demande revoir l'orientation geographique voisins pvcl mentionner nom voisin l'ouest pvcl goha bah materialise l'ouest comme voisin plan mais absent liste presence pv constat limites,30,True,6,pvcl_constat_limites,rule,False,2026-05
3475,865,772,1,le gestionnaire ne figure pas sur la liste des détenteurs de droit coutumier collectifs alors qu'il a hérité de la parcelle avec son frère,N1,2026-05-23 15:49:00,2026-07-01 13:41:00,38.875,TONKPI,CAB. TOPO BENHIBA,le gestionnaire ne figure pas sur la liste des detenteurs de droit coutumier collectifs alors qu'il a herite de la parcelle avec son frere,gestionnaire ne figure pas liste detenteurs droit coutumier collectifs alors qu'il herite parcelle frere,14,True,6,shapefile_geometrie_superficie,rule,False,2026-05
3476,866,773,1,SONHON Vincent Gestionnaire et les voisins Seu Romaric et Dro Susanne n'ont pas signé la liste des membres d'équipe d'enquête; revoir la partie du référent qualifié il affirme que le gestionnaire est le seul héritier de la parcelle et que l'héritage a fais l'objet de la partage alors que la demande est collective; la déclaration de l'ayant droit n'est pas pertinente orienter vos questions sur le nombre de ayant droit et l'héritage collective,N1,2026-05-24 15:29:00,2026-07-01 13:52:00,37.916666666666664,TONKPI,CAB. TOPO BENHIBA,sonhon vincent gestionnaire et les voisins seu romaric et dro susanne n'ont signature_non_signee la liste des membres d'equipe d'enquete revoir la partie du referent qualifie il affirme que le gestionnaire est le seul heritier de la parcelle et que l'heritage a fais l'objet de la partage alors que la demande est collective la declaration de l'ayant droit n'est pas pertinente orienter vos questions sur le nombre de ayant droit et l'heritage collective,sonhon vincent gestionnaire voisins seu romaric dro susanne n'ont signature_non_signee liste membres d'equipe d'enquete revoir partie referent qualifie il affirme gestionnaire seul heritier parcelle l'heritage fais l'objet partage alors demande collective declaration l'ayant droit n'est pas pertinente orienter vos questions nombre ayant droit l'heritage collective,45,True,6,signature_absente_ou_incomplete,rule,False,2026-05
